POI_category_name,POI_category_ID,station_id,station_name,POI_id,POI_alias,POI_name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,categories_alias,categories_title
Fuel Station,19007,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,1229.8181287531252,servicestations,Gas Stations
Fuel Station,19007,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,1229.8181287531252,convenience,Convenience Stores
Fuel Station,19007,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,219.34417868618092,convenience,Convenience Stores
Fuel Station,19007,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,219.34417868618092,servicestations,Gas Stations
Fuel Station,19007,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,219.34417868618092,coffee,Coffee & Tea
Fuel Station,19007,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,GJjabAxbvJWIPBRfB6QsMg,esso-imperial-oil-vancouver-5,Esso (Imperial Oil),https://s3-media1.fl.yelpcdn.com/bphoto/g1kHIGAtRwhFf5Xerl0u_g/o.jpg,False,https://www.yelp.com/biz/esso-imperial-oil-vancouver-5?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,14,2.5,,+16046857880,+1 604-685-7880,786.4774301177652,servicestations,Gas Stations
Fuel Station,19007,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,910.850881589253,convenience,Convenience Stores
Fuel Station,19007,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,910.850881589253,servicestations,Gas Stations
Fuel Station,19007,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,910.850881589253,coffee,Coffee & Tea
Fuel Station,19007,66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),m2OsR1j1cFKB9JunjXGq-Q,chevron-vancouver-35,Chevron,https://s3-media2.fl.yelpcdn.com/bphoto/AasKyk_Lv9KND4qLjv1RUQ/o.jpg,False,https://www.yelp.com/biz/chevron-vancouver-35?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,,939.5114630413862,servicestations,Gas Stations
Fuel Station,19007,66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),P2a-zu4rFadD4vx88ivDsw,chevron-vancouver-36,Chevron,https://s3-media2.fl.yelpcdn.com/bphoto/ccOWvNb6HeWfGXE6RtoWZA/o.jpg,False,https://www.yelp.com/biz/chevron-vancouver-36?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.0,,+16048742120,+1 604-874-2120,939.5291693179571,servicestations,Gas Stations
Fuel Station,19007,66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,1326.9611465332275,servicestations,Gas Stations
Fuel Station,19007,66f873d641d448bd1572ab086665a458,12th & Yukon (City Hall),8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,1326.9611465332275,convenience,Convenience Stores
Fuel Station,19007,b07d513f87897cff7319a0e59d7e567c,Spyglass & Seawall,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,790.4412935106866,convenience,Convenience Stores
Fuel Station,19007,b07d513f87897cff7319a0e59d7e567c,Spyglass & Seawall,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,790.4412935106866,servicestations,Gas Stations
Fuel Station,19007,b07d513f87897cff7319a0e59d7e567c,Spyglass & Seawall,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,790.4412935106866,coffee,Coffee & Tea
Fuel Station,19007,d1c9556d92f329703229fb3e33899a3b,Stamps Landing,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,884.5139198239157,convenience,Convenience Stores
Fuel Station,19007,d1c9556d92f329703229fb3e33899a3b,Stamps Landing,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,884.5139198239157,servicestations,Gas Stations
Fuel Station,19007,d1c9556d92f329703229fb3e33899a3b,Stamps Landing,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,884.5139198239157,coffee,Coffee & Tea
Fuel Station,19007,95e624191c655f50e401d280cd39a9ad,Ontario & Seawall,8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,335.2758750779511,servicestations,Gas Stations
Fuel Station,19007,95e624191c655f50e401d280cd39a9ad,Ontario & Seawall,8PNRdb5Iu8FNK5DAMxYT6w,shell-vancouver-8,Shell,https://s3-media2.fl.yelpcdn.com/bphoto/8_-SfCgcL4REthXJRB9jsw/o.jpg,False,https://www.yelp.com/biz/shell-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.5,$$,+16048764242,+1 604-876-4242,335.2758750779511,convenience,Convenience Stores
Fuel Station,19007,6993b3dbb0758927967592ea612a2b1e,Granville & Georgia,A2VVCdM5F1CdvIV5uFm2Ww,7-eleven-vancouver-10,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/NSWvRzO8atJ2r6UAU5EFWg/o.jpg,False,https://www.yelp.com/biz/7-eleven-vancouver-10?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.5,$,+16046816366,+1 604-681-6366,691.8556526627875,convenience,Convenience Stores
